DW_CustomerID,Country,Year of birth,Continent,Gender,Age,Age_Group
6635,Italy,2007,Europe,M,17,0-18
6636,Spain,1993,Europe,M,31,31-40
6640,United States,1968,America,M,56,41-60
6642,Canada,1948,America,F,76,60+
6643,Canada,1951,America,M,73,60+
6644,Canada,1945,America,M,79,60+
6647,United Kingdom,1959,Europe,M,65,60+
6650,Germany,1969,Europe,F,55,41-60
6654,United States,1949,America,F,75,60+
6655,United States,1997,America,M,27,19-30
6656,Canada,1975,America,F,49,41-60
6659,Canada,1987,America,M,37,31-40
6662,Norway,1997,Europe,F,27,19-30
6663,Finland,1960,Europe,F,64,60+
6665,Canada,1993,America,F,31,31-40
6667,Netherlands,1963,Europe,M,61,60+
6668,Norway,1946,Europe,F,78,60+
6672,Canada,1994,America,F,30,19-30
6674,Denmark,1959,Europe,F,65,60+
6676,France,1948,Europe,F,76,60+
6679,Finland,1949,Europe,F,75,60+
6680,United Kingdom,1948,Europe,F,76,60+
6682,United States,2004,America,F,20,19-30
6683,United States,1965,America,F,59,41-60
6684,France,1950,Europe,M,74,60+
6685,Norway,1942,Europe,M,82,60+
6687,Italy,1941,Europe,M,83,60+
6688,Canada,2005,America,F,19,19-30
6689,Canada,1963,America,M,61,60+
6690,Israel,1946,Europe,F,78,60+
6694,United Kingdom,1944,Europe,F,80,60+
6695,Canada,2007,America,F,17,0-18
6696,Spain,1995,Europe,F,29,19-30
6697,Belgium,1967,Europe,F,57,41-60
6698,Canada,2002,America,F,22,19-30
6699,Belgium,1950,Europe,F,74,60+
6700,France,2000,Europe,F,24,19-30
6702,Netherlands,1944,Europe,M,80,60+
6704,Canada,1959,America,M,65,60+
6705,Norway,1951,Europe,F,73,60+
6706,Switzerland,1981,Europe,F,43,41-60
6708,Israel,1951,Europe,F,73,60+
6710,Netherlands,1950,Europe,M,74,60+
6712,Canada,1948,America,M,76,60+
6716,Switzerland,1971,Europe,F,53,41-60
6717,Israel,1993,Europe,F,31,31-40
6718,Canada,1961,America,F,63,60+
6721,United Kingdom,1966,Europe,M,58,41-60
6722,Canada,1948,America,F,76,60+
6723,United States,1998,America,F,26,19-30
6725,United Kingdom,1941,Europe,M,83,60+
6726,United States,1961,America,F,63,60+
6728,Canada,1950,America,F,74,60+
6733,United Kingdom,1964,Europe,F,60,41-60
6735,United States,1962,America,F,62,60+
6736,United States,2002,America,F,22,19-30
6737,United States,1949,America,F,75,60+
6738,United Kingdom,1960,Europe,F,64,60+
6740,Finland,1950,Europe,F,74,60+
6741,United Kingdom,1976,Europe,M,48,41-60
6742,United States,1990,America,M,34,31-40
6744,Canada,1946,America,F,78,60+
6746,Finland,1965,Europe,F,59,41-60
6747,United Kingdom,1985,Europe,F,39,31-40
6748,Sweden,1973,Europe,F,51,41-60
6749,Sweden,1947,Europe,M,77,60+
6751,Israel,1998,Europe,F,26,19-30
6754,Italy,1989,Europe,F,35,31-40
6755,Italy,1965,Europe,F,59,41-60
6757,Finland,1951,Europe,M,73,60+
6758,Spain,1949,Europe,M,75,60+
6759,Canada,1997,America,F,27,19-30
6761,France,1948,Europe,F,76,60+
6762,Sweden,1994,Europe,F,30,19-30
6764,United States,1946,America,F,78,60+
6765,United Kingdom,1959,Europe,M,65,60+
6766,United States,1958,America,F,66,60+
6767,Finland,1952,Europe,F,72,60+
6768,United Kingdom,1964,Europe,F,60,41-60
6769,Finland,1985,Europe,F,39,31-40
6770,United States,2004,America,F,20,19-30
6771,United States,1964,America,F,60,41-60
6773,Canada,1947,America,M,77,60+
6777,Finland,1948,Europe,M,76,60+
6778,Canada,1961,America,F,63,60+
6779,Denmark,1960,Europe,F,64,60+
6781,United Kingdom,1965,Europe,F,59,41-60
6784,Finland,2005,Europe,F,19,19-30
6790,Netherlands,1958,Europe,M,66,60+
6792,Switzerland,1947,Europe,F,77,60+
6793,United States,1997,America,F,27,19-30
6797,United Kingdom,1974,Europe,F,50,41-60
6799,Belgium,1968,Europe,F,56,41-60
6800,Canada,1947,America,M,77,60+
6801,Sweden,1947,Europe,M,77,60+
6802,United Kingdom,1957,Europe,M,67,60+
6803,United Kingdom,1949,Europe,F,75,60+
6804,Spain,1947,Europe,F,77,60+
6807,Spain,2005,Europe,F,19,19-30
6810,United Kingdom,1967,Europe,M,57,41-60
6812,Canada,1950,America,M,74,60+
6813,United States,1998,America,F,26,19-30
6814,Canada,1998,America,F,26,19-30
6816,Canada,1953,America,M,71,60+
6817,Norway,1959,Europe,M,65,60+
6818,Canada,1959,America,M,65,60+
6824,United States,1965,America,F,59,41-60
6825,Canada,1991,America,F,33,31-40
6828,United Kingdom,1975,Europe,M,49,41-60
6829,France,1949,Europe,M,75,60+
6831,Denmark,1950,Europe,M,74,60+
6836,United Kingdom,1960,Europe,F,64,60+
6840,Finland,2004,Europe,F,20,19-30
6841,Canada,1949,America,F,75,60+
6844,United States,2002,America,F,22,19-30
6847,Finland,1946,Europe,F,78,60+
6848,Sweden,2008,Europe,F,16,0-18
6851,Canada,1993,America,F,31,31-40
6854,United Kingdom,1971,Europe,F,53,41-60
6855,United Kingdom,1963,Europe,M,61,60+
6856,United States,1951,America,F,73,60+
6859,United Kingdom,1945,Europe,M,79,60+
6860,Spain,1964,Europe,M,60,41-60
6861,Belgium,2003,Europe,M,21,19-30
6862,United States,1973,America,M,51,41-60
6864,Norway,1974,Europe,F,50,41-60
6865,Canada,1974,America,M,50,41-60
6868,United States,1971,America,M,53,41-60
6869,Italy,1960,Europe,F,64,60+
6870,Israel,1963,Europe,F,61,60+
6871,Canada,1989,America,M,35,31-40
6872,United States,1950,America,F,74,60+
6873,Netherlands,1961,Europe,F,63,60+
6874,Sweden,1941,Europe,F,83,60+
6875,Finland,1947,Europe,F,77,60+
6876,United Kingdom,1949,Europe,M,75,60+
6878,Italy,1945,Europe,M,79,60+
6879,Canada,1948,America,M,76,60+
6880,Finland,1960,Europe,F,64,60+
6881,Canada,1950,America,F,74,60+
6882,Netherlands,1998,Europe,F,26,19-30
6885,Canada,1968,America,M,56,41-60
6887,Canada,2005,America,F,19,19-30
6889,United States,1945,America,M,79,60+
6890,Norway,1951,Europe,M,73,60+
6891,United States,1961,America,M,63,60+
6892,Denmark,1965,Europe,F,59,41-60
6894,Israel,1971,Europe,M,53,41-60
6895,Germany,1973,Europe,M,51,41-60
6896,Finland,1968,Europe,M,56,41-60
6897,United States,2004,America,F,20,19-30
6898,Israel,2006,Europe,F,18,0-18
6899,United Kingdom,1966,Europe,F,58,41-60
6900,Netherlands,1946,Europe,M,78,60+
6901,Netherlands,1966,Europe,F,58,41-60
6902,United States,1964,America,M,60,41-60
6903,Finland,2003,Europe,M,21,19-30
6904,Finland,1951,Europe,M,73,60+
6905,Canada,1960,America,F,64,60+
6908,Italy,1971,Europe,F,53,41-60
6909,United States,1975,America,F,49,41-60
6913,Canada,1965,America,F,59,41-60
6914,Italy,1943,Europe,F,81,60+
6917,Italy,1962,Europe,F,62,60+
6920,Finland,1949,Europe,M,75,60+
6921,Finland,2003,Europe,F,21,19-30
6922,Finland,1970,Europe,F,54,41-60
6925,United States,1984,America,M,40,31-40
6927,Canada,1963,America,F,61,60+
6929,United States,1951,America,F,73,60+
6931,Finland,1958,Europe,M,66,60+
6932,Norway,1947,Europe,M,77,60+
6933,Spain,1990,Europe,F,34,31-40
6934,Switzerland,2004,Europe,M,20,19-30
6935,Norway,2009,Europe,F,15,0-18
6936,Canada,1948,America,F,76,60+
6937,France,2002,Europe,F,22,19-30
6939,United States,1988,America,M,36,31-40
6940,United States,2004,America,F,20,19-30
6942,Germany,1948,Europe,F,76,60+
6943,United States,1964,America,M,60,41-60
6944,Sweden,1970,Europe,M,54,41-60
6946,Italy,1945,Europe,M,79,60+
6947,Italy,1971,Europe,F,53,41-60
6948,Finland,1972,Europe,M,52,41-60
6951,Finland,1948,Europe,F,76,60+
6955,Netherlands,1965,Europe,F,59,41-60
6958,Belgium,1960,Europe,F,64,60+
6960,Germany,1977,Europe,F,47,41-60
6961,Finland,1983,Europe,M,41,41-60
6965,United States,1970,America,M,54,41-60
6966,Canada,1962,America,M,62,60+
6967,United States,1959,America,M,65,60+
6968,Belgium,1958,Europe,F,66,60+
6969,Spain,1947,Europe,F,77,60+
6970,Netherlands,1946,Europe,M,78,60+
6973,Finland,2007,Europe,M,17,0-18
6975,Canada,1976,America,F,48,41-60
6978,United States,1998,America,F,26,19-30
6982,Switzerland,1966,Europe,M,58,41-60
6984,Sweden,1946,Europe,F,78,60+
6988,Israel,1950,Europe,F,74,60+
6990,Germany,1958,Europe,F,66,60+
6992,Belgium,1959,Europe,M,65,60+
6995,Italy,1951,Europe,F,73,60+
6998,United Kingdom,2000,Europe,M,24,19-30
6999,Canada,1945,America,F,79,60+
7001,Sweden,2004,Europe,F,20,19-30
7004,Spain,1968,Europe,M,56,41-60
7005,Netherlands,1951,Europe,M,73,60+
7006,Canada,1944,America,F,80,60+
7007,Finland,1948,Europe,M,76,60+
7008,Spain,1989,Europe,F,35,31-40
7009,Netherlands,1943,Europe,M,81,60+
7010,Canada,1963,America,F,61,60+
7011,United Kingdom,1978,Europe,F,46,41-60
7013,Canada,1958,America,M,66,60+
7014,United States,1976,America,M,48,41-60
7015,United Kingdom,1948,Europe,M,76,60+
7018,Germany,2008,Europe,F,16,0-18
7019,Norway,1985,Europe,M,39,31-40
7020,France,1961,Europe,M,63,60+
7022,Belgium,1950,Europe,F,74,60+
7023,Germany,1974,Europe,F,50,41-60
7024,United States,1984,America,F,40,31-40
7025,United Kingdom,1972,Europe,F,52,41-60
7026,Finland,1948,Europe,M,76,60+
7027,Canada,1969,America,M,55,41-60
7028,United States,1961,America,M,63,60+
7030,Israel,1945,Europe,F,79,60+
7031,Israel,1971,Europe,F,53,41-60
7032,France,1949,Europe,M,75,60+
7033,United Kingdom,1982,Europe,M,42,41-60
7035,Netherlands,1957,Europe,F,67,60+
7037,Finland,1965,Europe,M,59,41-60
7038,United Kingdom,1970,Europe,M,54,41-60
7039,Spain,2002,Europe,F,22,19-30
7044,Germany,1961,Europe,F,63,60+
7046,United Kingdom,1964,Europe,F,60,41-60
7049,Netherlands,2000,Europe,F,24,19-30
7050,Finland,1973,Europe,F,51,41-60
7051,Germany,1955,Europe,M,69,60+
7052,France,1947,Europe,F,77,60+
7053,Canada,1947,America,M,77,60+
7054,Canada,1951,America,M,73,60+
7055,United States,1961,America,M,63,60+
7063,United States,1961,America,M,63,60+
7064,United States,1973,America,M,51,41-60
7065,Italy,2000,Europe,F,24,19-30
7070,Finland,1965,Europe,M,59,41-60
7071,United States,1958,America,F,66,60+
7072,United Kingdom,1958,Europe,F,66,60+
7073,United Kingdom,1967,Europe,F,57,41-60
7074,United States,1994,America,M,30,19-30
7075,United States,1987,America,F,37,31-40
7076,Israel,1949,Europe,M,75,60+
7079,Italy,1950,Europe,M,74,60+
7081,Germany,1965,Europe,F,59,41-60
7084,United Kingdom,1998,Europe,F,26,19-30
7085,Belgium,2006,Europe,M,18,0-18
7088,United Kingdom,1947,Europe,F,77,60+
7089,Germany,1996,Europe,F,28,19-30
7090,France,1958,Europe,M,66,60+
7092,Canada,1962,America,F,62,60+
7093,France,1983,Europe,F,41,41-60
7097,Spain,2002,Europe,F,22,19-30
7099,United Kingdom,1998,Europe,M,26,19-30
7100,Switzerland,1986,Europe,M,38,31-40
7101,United Kingdom,2000,Europe,F,24,19-30
7104,Spain,1970,Europe,F,54,41-60
7105,Finland,1974,Europe,F,50,41-60
7106,Netherlands,2000,Europe,F,24,19-30
7107,United States,2007,America,M,17,0-18
7111,Belgium,1973,Europe,M,51,41-60
7114,Finland,1945,Europe,F,79,60+
7117,United States,1951,America,F,73,60+
7118,United Kingdom,1970,Europe,F,54,41-60
7119,Denmark,1971,Europe,F,53,41-60
7121,Finland,1951,Europe,F,73,60+
7122,Sweden,1996,Europe,M,28,19-30
7123,United Kingdom,1999,Europe,F,25,19-30
7126,Canada,2002,America,M,22,19-30
7127,Canada,1949,America,F,75,60+
7129,Canada,1946,America,M,78,60+
7130,United States,1980,America,F,44,41-60
7131,United Kingdom,1951,Europe,F,73,60+
7133,Sweden,1970,Europe,M,54,41-60
7134,Canada,1986,America,F,38,31-40
7135,Canada,1998,America,M,26,19-30
7136,Finland,1979,Europe,M,45,41-60
7137,Israel,1945,Europe,F,79,60+
7138,United States,1945,America,M,79,60+
7140,United Kingdom,1999,Europe,M,25,19-30
7142,Belgium,2003,Europe,F,21,19-30
7144,Denmark,1973,Europe,F,51,41-60
7145,Finland,1966,Europe,F,58,41-60
7151,United States,2007,America,M,17,0-18
7152,Canada,2005,America,F,19,19-30
7153,United Kingdom,1950,Europe,M,74,60+
7155,Sweden,1948,Europe,M,76,60+
7156,Belgium,1980,Europe,M,44,41-60
7157,United States,1969,America,F,55,41-60
7158,Canada,1998,America,F,26,19-30
7160,Canada,1965,America,M,59,41-60
7164,Israel,1971,Europe,M,53,41-60
7165,Germany,1992,Europe,F,32,31-40
7166,Canada,2001,America,F,23,19-30
7172,Finland,2003,Europe,F,21,19-30
7173,Norway,1973,Europe,F,51,41-60
7174,Canada,1970,America,F,54,41-60
7175,United Kingdom,1995,Europe,M,29,19-30
7176,United Kingdom,1945,Europe,F,79,60+
7178,Switzerland,1946,Europe,F,78,60+
7181,United Kingdom,1961,Europe,M,63,60+
7183,United Kingdom,1959,Europe,F,65,60+
7185,United Kingdom,1958,Europe,M,66,60+
7186,United Kingdom,1950,Europe,F,74,60+
7187,United States,2008,America,F,16,0-18
7188,United States,1971,America,F,53,41-60
7190,United Kingdom,2008,Europe,F,16,0-18
7191,Canada,1947,America,F,77,60+
7192,Spain,1973,Europe,F,51,41-60
7195,United Kingdom,1949,Europe,F,75,60+
7197,Canada,1959,America,F,65,60+
7198,Belgium,1965,Europe,F,59,41-60
7199,Italy,1945,Europe,F,79,60+
7202,Norway,1964,Europe,M,60,41-60
7205,Norway,2006,Europe,F,18,0-18
7206,France,1942,Europe,M,82,60+
7208,Canada,1959,America,M,65,60+
7211,United Kingdom,1966,Europe,F,58,41-60
7212,Denmark,2006,Europe,M,18,0-18
7213,Finland,2006,Europe,F,18,0-18
7214,United States,1942,America,F,82,60+
7215,Israel,1950,Europe,M,74,60+
7216,Sweden,1993,Europe,M,31,31-40
7217,Canada,1948,America,M,76,60+
7219,United Kingdom,1966,Europe,M,58,41-60
7220,Denmark,1967,Europe,F,57,41-60
7224,Germany,1969,Europe,F,55,41-60
7225,United States,1947,America,F,77,60+
7228,Belgium,1951,Europe,F,73,60+
7229,Netherlands,1959,Europe,M,65,60+
7230,Finland,1988,Europe,M,36,31-40
7233,Spain,1972,Europe,F,52,41-60
7236,Canada,1968,America,F,56,41-60
7238,United Kingdom,2000,Europe,M,24,19-30
7239,Canada,1949,America,F,75,60+
7241,Canada,1947,America,M,77,60+
7242,Canada,1950,America,M,74,60+
7243,Netherlands,1999,Europe,F,25,19-30
7244,Canada,1973,America,M,51,41-60
7249,United Kingdom,1974,Europe,F,50,41-60
7250,Israel,1946,Europe,M,78,60+
7253,Finland,1974,Europe,M,50,41-60
7254,Germany,1951,Europe,M,73,60+
7256,Canada,1967,America,M,57,41-60
7257,United Kingdom,1973,Europe,F,51,41-60
7258,Spain,2006,Europe,M,18,0-18
7260,United States,2006,America,F,18,0-18
7262,Sweden,1997,Europe,F,27,19-30
7264,Norway,1950,Europe,M,74,60+
7266,United Kingdom,1945,Europe,M,79,60+
7268,United Kingdom,1994,Europe,F,30,19-30
7271,Germany,1973,Europe,M,51,41-60
7273,Italy,1959,Europe,F,65,60+
7274,United States,1962,America,F,62,60+
7275,United Kingdom,2002,Europe,F,22,19-30
7276,Denmark,1964,Europe,F,60,41-60
7282,United States,1945,America,M,79,60+
7283,Norway,1950,Europe,M,74,60+
7284,United Kingdom,1947,Europe,M,77,60+
7285,Italy,1946,Europe,F,78,60+
7289,Canada,1980,America,M,44,41-60
7295,United States,1961,America,F,63,60+
7296,United Kingdom,1947,Europe,M,77,60+
7299,United Kingdom,1947,Europe,F,77,60+
7301,United Kingdom,1943,Europe,F,81,60+
7302,Norway,1948,Europe,M,76,60+
7303,Finland,1965,Europe,F,59,41-60
7304,Italy,1966,Europe,M,58,41-60
7306,United States,1969,America,M,55,41-60
7307,Canada,1971,America,F,53,41-60
7309,United Kingdom,2007,Europe,M,17,0-18
7313,United Kingdom,1961,Europe,M,63,60+
7316,Spain,1947,Europe,F,77,60+
7318,United Kingdom,1964,Europe,M,60,41-60
7319,Canada,1999,America,F,25,19-30
7321,Finland,1965,Europe,M,59,41-60
7322,Germany,2002,Europe,F,22,19-30
7324,United Kingdom,1948,Europe,M,76,60+
7325,Israel,1996,Europe,F,28,19-30
7326,United Kingdom,1962,Europe,M,62,60+
7329,France,1950,Europe,F,74,60+
7331,Netherlands,1944,Europe,F,80,60+
7334,Canada,1951,America,M,73,60+
7335,Sweden,1967,Europe,F,57,41-60
7336,United Kingdom,1971,Europe,F,53,41-60
7340,Norway,1966,Europe,F,58,41-60
7342,Switzerland,2005,Europe,F,19,19-30
7343,Denmark,1966,Europe,F,58,41-60
7344,Canada,1973,America,F,51,41-60
7345,France,1947,Europe,F,77,60+
7346,United Kingdom,2007,Europe,F,17,0-18
7347,United States,1951,America,F,73,60+
7348,Finland,1965,Europe,F,59,41-60
7349,United States,1952,America,F,72,60+
7350,Denmark,1957,Europe,F,67,60+
7356,Israel,1973,Europe,M,51,41-60
7357,Finland,2007,Europe,M,17,0-18
7359,Italy,1947,Europe,F,77,60+
7360,Canada,1950,America,F,74,60+
7362,Israel,1947,Europe,M,77,60+
7363,Switzerland,1949,Europe,F,75,60+
7364,Canada,1961,America,M,63,60+
7365,Canada,1981,America,F,43,41-60
7366,Canada,1949,America,F,75,60+
7369,Netherlands,1967,Europe,F,57,41-60
7373,Canada,1954,America,M,70,60+
7377,Israel,2007,Europe,M,17,0-18
7378,Israel,1965,Europe,F,59,41-60
7381,Canada,1950,America,F,74,60+
7382,Finland,1979,Europe,M,45,41-60
7384,Finland,1964,Europe,F,60,41-60
7387,Switzerland,1948,Europe,M,76,60+
7388,Finland,1946,Europe,F,78,60+
7389,Canada,2000,America,M,24,19-30
7391,United States,1947,America,F,77,60+
7394,Finland,1962,Europe,M,62,60+
7395,Canada,1970,America,M,54,41-60
7396,United Kingdom,1973,Europe,F,51,41-60
7397,Spain,1957,Europe,M,67,60+
7398,United States,1961,America,M,63,60+
7399,United States,2000,America,F,24,19-30
7400,United States,1969,America,F,55,41-60
7401,United States,1995,America,F,29,19-30
7402,Israel,1967,Europe,F,57,41-60
7404,Denmark,1962,Europe,F,62,60+
7405,United Kingdom,1985,Europe,M,39,31-40
7407,Canada,1978,America,F,46,41-60
7408,Canada,1966,America,F,58,41-60
7411,Finland,2007,Europe,F,17,0-18
7412,United Kingdom,1985,Europe,F,39,31-40
7413,Canada,1947,America,F,77,60+
7415,United States,2004,America,F,20,19-30
7417,United States,1949,America,M,75,60+
7419,Italy,1950,Europe,M,74,60+
7420,United Kingdom,1951,Europe,F,73,60+
7421,United States,2002,America,M,22,19-30
7423,Belgium,1998,Europe,M,26,19-30
7424,United States,1992,America,F,32,31-40
7425,United Kingdom,2002,Europe,M,22,19-30
7426,Canada,1984,America,M,40,31-40
7427,Finland,2007,Europe,M,17,0-18
7429,United States,1948,America,F,76,60+
7430,United Kingdom,1993,Europe,M,31,31-40
7431,Canada,2001,America,F,23,19-30
7440,Finland,1962,Europe,F,62,60+
7442,Italy,1948,Europe,M,76,60+
7446,Canada,1947,America,M,77,60+
7449,Sweden,1998,Europe,F,26,19-30
7450,France,2005,Europe,F,19,19-30
7451,United States,1989,America,F,35,31-40
7453,Netherlands,1993,Europe,M,31,31-40
7455,Canada,1960,America,F,64,60+
7458,United Kingdom,1973,Europe,F,51,41-60
7462,Sweden,1966,Europe,M,58,41-60
7463,Finland,1963,Europe,M,61,60+
7465,Finland,1977,Europe,F,47,41-60
7466,Canada,1961,America,F,63,60+
7468,Spain,1961,Europe,M,63,60+
7469,United States,2006,America,M,18,0-18
7475,United States,1972,America,M,52,41-60
7476,Spain,1966,Europe,F,58,41-60
7477,Spain,1967,Europe,F,57,41-60
7479,Italy,1965,Europe,F,59,41-60
7480,Netherlands,1956,Europe,M,68,60+
7481,Switzerland,1995,Europe,F,29,19-30
7484,Canada,1948,America,M,76,60+
7486,United States,1969,America,M,55,41-60
7487,United Kingdom,1965,Europe,F,59,41-60
7488,Finland,1964,Europe,F,60,41-60
7489,Netherlands,1947,Europe,F,77,60+
7491,Netherlands,1951,Europe,F,73,60+
7492,Norway,1966,Europe,F,58,41-60
7493,Denmark,1969,Europe,M,55,41-60
7494,Netherlands,1987,Europe,M,37,31-40
7495,Sweden,1968,Europe,F,56,41-60
7496,Sweden,1998,Europe,F,26,19-30
7497,Israel,1958,Europe,M,66,60+
7499,Canada,1955,America,M,69,60+
7501,Belgium,2007,Europe,M,17,0-18
7502,United States,1963,America,M,61,60+
7503,Switzerland,1962,Europe,F,62,60+
7505,Sweden,1948,Europe,M,76,60+
7506,Canada,1949,America,F,75,60+
7507,Finland,1996,Europe,M,28,19-30
7508,United States,1974,America,M,50,41-60
7509,United Kingdom,1947,Europe,M,77,60+
7510,Canada,2002,America,M,22,19-30
7511,Israel,1944,Europe,F,80,60+
7512,France,1946,Europe,M,78,60+
7513,Canada,1967,America,M,57,41-60
7515,United States,1948,America,M,76,60+
7516,Switzerland,2005,Europe,F,19,19-30
7517,Spain,1973,Europe,F,51,41-60
7518,Norway,2005,Europe,F,19,19-30
7519,Netherlands,2008,Europe,F,16,0-18
7520,United States,2004,America,F,20,19-30
7522,Canada,1959,America,F,65,60+
7524,Switzerland,1997,Europe,F,27,19-30
7526,Switzerland,2007,Europe,M,17,0-18
7530,United Kingdom,1958,Europe,M,66,60+
7533,Germany,1959,Europe,F,65,60+
7535,Canada,1996,America,F,28,19-30
7536,Netherlands,1990,Europe,F,34,31-40
7537,Denmark,1958,Europe,M,66,60+
7541,United States,2000,America,F,24,19-30
7542,Finland,1989,Europe,M,35,31-40
7543,Canada,1947,America,M,77,60+
7545,United Kingdom,1965,Europe,F,59,41-60
7546,Spain,1973,Europe,F,51,41-60
7548,Canada,1968,America,F,56,41-60
7550,Canada,1971,America,F,53,41-60
