DW_OrderID,Sale Date,Quantity, Amount , Total_Discount ,DW_CustomerID
107182-15953,20/08/2023,1, $11.99 , $-   ,12549
107182-15954,26/03/2021,1, $11.99 , $-   ,51672
107182-15955,11/05/2023,3, $24.97 , $-   ,13680
107182-15956,18/12/2021,2, $17.98 , $-   ,38399
107182-15957,27/11/2021,3, $54.97 , $-   ,27805
107182-15958,21/11/2022,2, $24.98 , $-   ,36108
107182-15959,03/11/2023,2, $19.00 , $-   ,17120
107182-15960,18/01/2021,2, $30.49 , $-   ,53212
107182-15961,03/10/2021,3, $39.48 , $-   ,53167
107182-15962,10/01/2022,2, $17.98 , $-   ,14762
107182-15963,26/09/2022,2, $30.49 , $-   ,19788
107182-15964,02/06/2021,3, $39.48 , $-   ,36309
107182-15965,04/10/2023,3, $29.97 , $-   ,43432
107182-15966,14/05/2021,5, $63.46 , $-   ,50941
107183-15967,26/12/2022,1, $10.99 , $-   ,37720
107183-15968,30/09/2022,2, $13.98 , $-   ,43497
107183-15969,21/03/2023,1, $6.99 , $-   ,21813
107183-15970,25/06/2022,1, $8.99 , $-   ,48604
107183-15971,22/09/2021,1, $5.99 , $-   ,22269
107183-15972,11/04/2021,2, $21.98 , $-   ,36267
107183-15973,14/12/2021,1, $7.99 , $-   ,37246
107183-15974,11/04/2022,1, $6.99 , $-   ,4529
107183-15975,31/10/2022,1, $6.99 , $-   ,15867
107183-15976,21/03/2022,1, $6.99 , $-   ,14171
107183-15977,01/03/2022,1, $10.99 , $-   ,3402
107183-15978,09/03/2023,1, $5.99 , $-   ,11419
107183-15979,17/07/2022,1, $5.99 , $-   ,22377
107183-15980,24/04/2021,1, $10.99 , $-   ,6106
107183-15981,20/02/2022,1, $5.99 , $-   ,41073
107183-15982,05/12/2021,1, $5.99 , $-   ,41736
107183-15983,02/10/2023,1, $5.99 , $-   ,16315
107183-15984,28/01/2021,1, $5.99 , $-   ,3683
107183-15985,15/02/2021,1, $5.99 , $-   ,13792
107183-15986,12/10/2021,1, $7.99 , $-   ,31185
107183-15987,16/04/2022,1, $8.99 , $-   ,19391
107183-15988,28/01/2023,1, $6.99 , $-   ,29474
107183-15989,18/11/2021,1, $8.99 , $-   ,40928
107183-15990,24/03/2023,1, $7.82 , $1.17 ,24261
107183-15991,06/07/2023,1, $5.99 , $-   ,10341
107183-15992,12/01/2021,1, $8.99 , $-   ,49617
107183-15993,16/03/2021,1, $8.99 , $-   ,40792
107183-15994,10/06/2023,1, $12.50 , $-   ,19213
107183-15995,05/02/2022,1, $35.84 , $-   ,42093
107183-15996,19/01/2022,1, $8.99 , $-   ,17327
107183-15997,21/07/2021,1, $12.50 , $-   ,51662
107183-15999,15/02/2022,1, $12.50 , $-   ,38400
107183-16000,20/11/2022,1, $12.50 , $-   ,41537
107183-16001,29/08/2021,1, $8.99 , $-   ,14458
107183-16002,19/05/2021,1, $23.99 , $-   ,15725
107183-16003,01/12/2022,1, $23.99 , $-   ,21217
107183-16004,31/05/2021,1, $35.84 , $-   ,31531
107183-16005,12/10/2023,1, $8.99 , $-   ,42190
107183-16006,15/05/2022,1, $12.50 , $-   ,52979
107183-16007,18/11/2021,1, $35.84 , $-   ,34065
107183-16008,21/01/2022,1, $8.99 , $-   ,17701
107183-16009,04/03/2022,1, $12.50 , $-   ,11458
107183-16010,15/08/2022,1, $16.99 , $-   ,25279
107183-16011,03/10/2021,1, $8.99 , $-   ,28233
107183-16012,06/08/2022,2, $17.98 , $-   ,43375
107183-16013,24/07/2023,1, $8.99 , $-   ,3135
107183-16014,04/05/2022,1, $8.99 , $-   ,41474
107183-16015,29/08/2023,1, $8.99 , $-   ,33216
107183-16016,02/10/2023,1, $8.99 , $-   ,35508
107183-16017,03/07/2023,1, $8.99 , $-   ,696
107183-16018,11/02/2021,1, $22.99 , $-   ,26369
107183-16019,09/07/2023,1, $8.99 , $-   ,19102
107183-16020,01/09/2023,1, $8.99 , $-   ,18978
107183-16021,22/05/2022,1, $8.99 , $-   ,42418
107183-16022,27/09/2022,1, $8.99 , $-   ,9554
107183-16023,27/02/2022,1, $8.99 , $-   ,15457
107183-16024,26/01/2021,1, $8.99 , $-   ,19189
107183-16025,25/05/2022,1, $8.99 , $-   ,18519
107183-16026,18/04/2022,1, $8.99 , $-   ,40184
107183-16027,23/02/2021,1, $8.99 , $-   ,20704
107183-16028,08/08/2022,1, $8.99 , $-   ,28865
107183-16029,18/09/2023,1, $15.99 , $-   ,49319
107183-16030,03/04/2021,1, $15.99 , $-   ,44704
107183-16031,18/06/2022,1, $9.50 , $-   ,15961
107183-16032,26/12/2021,1, $9.50 , $-   ,44255
107183-16033,04/04/2021,1, $9.50 , $-   ,25750
107183-16034,29/09/2022,1, $9.50 , $-   ,50873
107183-16035,11/06/2022,1, $9.50 , $-   ,34635
107183-16036,31/08/2023,1, $8.55 , $0.95 ,41264
107183-16037,12/06/2021,1, $9.50 , $-   ,41693
107183-16038,16/10/2022,1, $9.50 , $-   ,43156
107183-16039,21/07/2022,1, $8.55 , $0.95 ,32532
107183-16040,06/12/2023,1, $9.50 , $-   ,43087
107183-16041,31/07/2023,1, $9.50 , $-   ,33480
107183-16042,15/10/2022,1, $9.50 , $-   ,27892
107183-16043,31/08/2022,1, $9.50 , $-   ,52239
107183-16044,13/10/2022,1, $9.50 , $-   ,11021
107183-16045,15/08/2021,1, $9.50 , $-   ,29867
107183-16046,02/07/2022,1, $9.50 , $-   ,47165
107183-16047,19/04/2021,1, $9.50 , $-   ,29795
107183-16048,12/07/2021,1, $9.50 , $-   ,37824
107183-16049,24/03/2023,1, $9.50 , $-   ,22682
107183-16050,16/02/2023,1, $8.99 , $-   ,18980
107183-16051,18/08/2021,1, $8.99 , $-   ,21935
107183-16052,09/04/2021,1, $21.50 , $-   ,19886
107183-16053,31/03/2023,1, $21.50 , $-   ,11789
107183-16054,06/11/2023,1, $20.43 , $1.08 ,35042
107183-16055,10/11/2023,1, $21.50 , $-   ,17184
107183-16056,02/11/2022,1, $21.50 , $-   ,25531
107183-16057,12/06/2023,1, $21.50 , $-   ,39615
107183-16058,27/01/2022,1, $21.50 , $-   ,28191
107183-16059,11/09/2023,1, $21.50 , $-   ,44520
107183-16060,27/02/2021,1, $8.99 , $-   ,11693
107183-16061,21/03/2021,2, $43.00 , $-   ,1903
107183-16062,13/05/2021,1, $21.50 , $-   ,8988
107183-16063,23/06/2023,1, $21.50 , $-   ,36902
107183-16064,28/06/2021,1, $21.50 , $-   ,52024
107183-16065,15/10/2023,1, $21.50 , $-   ,30601
107183-16066,19/10/2021,1, $8.99 , $-   ,15998
107183-16067,09/02/2022,1, $12.50 , $-   ,18734
107183-16069,30/03/2021,1, $21.50 , $-   ,50161
107183-16070,07/03/2021,1, $12.50 , $-   ,20451
107183-16071,10/11/2022,1, $20.43 , $1.08 ,8946
107183-16072,08/10/2023,1, $21.50 , $-   ,25429
107183-16073,09/09/2023,1, $12.50 , $-   ,19032
107183-16074,27/08/2023,1, $8.99 , $-   ,25450
107183-16075,04/12/2021,1, $8.99 , $-   ,22073
107183-16076,07/02/2022,1, $8.99 , $-   ,9867
107183-16077,28/04/2023,1, $8.99 , $-   ,22642
107183-16078,29/11/2022,1, $21.50 , $-   ,36682
107183-16079,17/05/2023,1, $8.99 , $-   ,47292
107183-16080,05/04/2022,1, $18.71 , $2.80 ,17768
107183-16081,12/04/2023,1, $21.50 , $-   ,30250
107183-16082,23/05/2021,1, $23.99 , $-   ,44742
107183-16083,23/04/2021,1, $21.50 , $-   ,20684
107183-16084,01/01/2022,1, $21.50 , $-   ,47621
107183-16085,01/01/2021,1, $21.50 , $-   ,35768
107183-16086,10/12/2022,1, $21.50 , $-   ,9939
107183-16087,28/03/2022,2, $43.00 , $-   ,19622
107183-16088,14/12/2021,1, $8.99 , $-   ,233
107183-16089,03/09/2023,1, $8.99 , $-   ,18707
107183-16090,07/12/2022,1, $21.50 , $-   ,36003
107183-16091,10/10/2023,1, $8.99 , $-   ,42270
107183-16092,22/09/2022,1, $21.50 , $-   ,21642
107183-16093,23/04/2022,1, $8.99 , $-   ,48073
107183-16094,28/06/2023,1, $21.50 , $-   ,25893
107183-16095,19/08/2021,1, $21.50 , $-   ,24582
107183-16096,09/01/2021,1, $8.99 , $-   ,21817
107183-16097,31/10/2021,1, $11.99 , $-   ,24907
107183-16098,22/02/2023,1, $11.99 , $-   ,36041
107183-16099,17/03/2023,1, $18.50 , $-   ,1135
107183-16100,21/10/2023,1, $11.99 , $-   ,29530
107183-16101,07/03/2021,1, $18.50 , $-   ,18633
107183-16102,19/11/2021,1, $11.99 , $-   ,49789
107183-16103,13/06/2023,1, $11.99 , $-   ,47543
107183-16104,20/05/2022,2, $23.98 , $-   ,37993
107183-16105,23/10/2023,1, $8.99 , $-   ,13639
107183-16106,09/05/2022,2, $12.98 , $-   ,42980
107183-16107,04/08/2021,2, $31.98 , $-   ,37875
107183-16108,17/09/2022,2, $17.98 , $-   ,4974
107183-16109,24/09/2023,3, $26.97 , $-   ,24160
107183-16110,16/04/2021,2, $19.00 , $-   ,9309
107183-16111,15/04/2023,2, $19.00 , $-   ,48039
107183-16112,27/09/2022,3, $39.48 , $-   ,25102
107183-16113,29/09/2021,1, $8.99 , $-   ,37716
107183-16114,22/10/2021,2, $17.98 , $-   ,47044
107183-16115,25/02/2023,3, $33.99 , $-   ,25007
107183-16116,30/11/2022,2, $17.98 , $-   ,10085
107183-16117,17/05/2023,3, $35.97 , $-   ,36158
107183-16118,03/11/2022,3, $41.48 , $-   ,20387
107183-16119,02/05/2023,4, $65.47 , $-   ,49727
107183-16348,19/09/2021,1, $20.39 , $3.60 ,29081
107184-16120,07/06/2021,1, $5.99 , $-   ,31557
107184-16121,11/07/2023,1, $8.99 , $-   ,37949
107184-16122,26/01/2023,1, $5.21 , $0.78 ,8797
107184-16123,11/06/2023,1, $8.99 , $-   ,17876
107184-16124,16/11/2021,2, $21.98 , $-   ,32673
107184-16125,29/10/2021,1, $5.99 , $-   ,48238
107184-16126,08/05/2021,1, $8.99 , $-   ,2575
107184-16127,05/07/2022,1, $6.99 , $-   ,10188
107184-16128,23/02/2023,1, $6.99 , $-   ,2984
107184-16129,24/06/2022,1, $8.99 , $-   ,37606
107184-16130,01/11/2023,1, $6.99 , $-   ,31344
107184-16131,15/04/2022,1, $6.99 , $-   ,22533
107184-16132,07/06/2021,1, $8.99 , $-   ,18878
107184-16133,27/11/2021,1, $5.99 , $-   ,28850
107184-16134,05/02/2021,1, $10.99 , $-   ,32561
107184-16135,03/12/2023,2, $21.98 , $-   ,18622
107184-16136,29/11/2022,1, $7.99 , $-   ,47902
107184-16137,18/03/2022,1, $5.99 , $-   ,39396
107184-16138,14/07/2022,1, $5.99 , $-   ,45080
107184-16139,23/06/2022,1, $7.99 , $-   ,44464
107184-16140,25/04/2021,1, $5.99 , $-   ,48006
107184-16141,08/07/2022,1, $6.99 , $-   ,50012
107184-16142,21/06/2023,1, $6.99 , $-   ,24004
107184-16143,02/12/2022,1, $7.99 , $-   ,47352
107184-16144,11/01/2023,1, $27.99 , $-   ,41603
107184-16145,05/02/2021,1, $12.50 , $-   ,36397
107184-16146,25/03/2021,1, $8.99 , $-   ,50802
107184-16147,18/07/2023,1, $27.99 , $-   ,15355
107184-16148,05/10/2022,1, $12.50 , $-   ,53204
107184-16149,29/11/2023,2, $25.00 , $-   ,19684
107184-16150,28/01/2022,1, $27.99 , $-   ,19229
107184-16151,13/10/2021,2, $47.98 , $-   ,14800
107184-16152,09/06/2021,1, $12.50 , $-   ,44232
107184-16153,12/03/2022,1, $12.50 , $-   ,4517
107184-16154,23/06/2023,1, $8.99 , $-   ,6967
107184-16155,25/12/2023,1, $27.99 , $-   ,10626
107184-16156,12/08/2023,2, $25.00 , $-   ,43798
107184-16157,12/01/2022,2, $17.98 , $-   ,27722
107184-16158,26/04/2023,1, $8.99 , $-   ,3443
107184-16159,07/10/2022,1, $8.99 , $-   ,20245
107184-16160,24/10/2022,1, $23.99 , $-   ,47019
107184-16161,20/09/2023,1, $16.99 , $-   ,11259
107184-16162,09/02/2023,1, $29.99 , $-   ,20948
107184-16163,07/05/2022,1, $8.99 , $-   ,27422
107184-16164,24/08/2022,2, $17.98 , $-   ,1064
107184-16165,08/11/2022,1, $8.99 , $-   ,50702
107184-16166,05/06/2021,1, $8.99 , $-   ,2654
107184-16167,13/09/2021,1, $8.99 , $-   ,24573
107184-16168,02/03/2021,1, $8.99 , $-   ,33768
107184-16169,17/12/2021,1, $22.99 , $-   ,4021
107184-16170,06/03/2021,1, $8.99 , $-   ,29710
107184-16171,23/07/2022,1, $8.99 , $-   ,1629
107184-16172,08/10/2021,1, $22.99 , $-   ,13784
107184-16173,03/05/2023,1, $22.99 , $-   ,19785
107184-16174,14/04/2021,1, $8.99 , $-   ,18135
107184-16175,26/05/2023,1, $22.99 , $-   ,13900
107184-16176,09/11/2022,1, $8.99 , $-   ,2280
107184-16177,18/03/2023,2, $17.98 , $-   ,1397
107184-16178,22/02/2022,1, $8.99 , $-   ,30670
107184-16179,11/10/2021,1, $8.99 , $-   ,40195
107184-16180,10/04/2021,1, $22.99 , $-   ,16434
107184-16181,26/06/2022,1, $8.99 , $-   ,42159
107184-16182,15/10/2023,1, $8.99 , $-   ,4032
107184-16183,25/12/2023,1, $8.99 , $-   ,30324
107184-16184,19/08/2023,1, $8.99 , $-   ,2330
107184-16185,19/06/2022,1, $8.99 , $-   ,35535
107184-16186,27/05/2021,1, $22.99 , $-   ,36045
107184-16187,30/11/2023,1, $8.99 , $-   ,728
107184-16188,12/07/2023,2, $17.98 , $-   ,50295
107184-16189,22/05/2022,1, $8.99 , $-   ,17329
107184-16190,05/09/2023,1, $9.50 , $-   ,29211
107184-16191,19/08/2023,1, $9.50 , $-   ,4583
107184-16192,01/04/2022,1, $9.50 , $-   ,8085
107184-16193,07/09/2023,1, $9.50 , $-   ,3502
107184-16194,07/02/2021,1, $9.50 , $-   ,52820
107184-16195,24/02/2022,1, $9.50 , $-   ,21053
107184-16196,21/04/2023,1, $9.50 , $-   ,11540
107184-16197,29/04/2021,1, $9.50 , $-   ,15346
107184-16198,08/06/2022,1, $9.50 , $-   ,45727
107184-16199,12/09/2022,1, $9.50 , $-   ,33033
107184-16200,15/12/2023,2, $19.00 , $-   ,21043
107184-16201,12/10/2022,1, $8.55 , $0.95 ,27803
107184-16202,28/04/2021,1, $9.50 , $-   ,9984
107184-16203,18/08/2022,1, $9.50 , $-   ,51190
107184-16204,21/02/2023,1, $9.50 , $-   ,38331
107184-16205,06/04/2022,1, $9.50 , $-   ,29902
107184-16206,06/03/2021,1, $9.50 , $-   ,13418
107184-16207,26/12/2022,1, $9.50 , $-   ,12106
107184-16208,27/07/2023,2, $19.00 , $-   ,6409
107184-16209,20/07/2023,1, $9.50 , $-   ,25480
107184-16210,29/07/2021,1, $9.50 , $-   ,42498
107184-16211,31/01/2021,2, $19.00 , $-   ,23666
107184-16212,27/11/2023,1, $9.50 , $-   ,26242
107184-16213,10/03/2023,1, $9.50 , $-   ,22909
107184-16214,18/11/2021,1, $9.50 , $-   ,14915
107184-16215,09/07/2022,2, $43.00 , $-   ,42789
107184-16216,01/09/2023,1, $8.99 , $-   ,591
107184-16217,25/03/2022,1, $8.99 , $-   ,51478
107184-16218,10/01/2021,1, $20.43 , $1.08 ,27000
107184-16219,28/11/2021,2, $17.98 , $-   ,25489
107184-16220,11/05/2021,1, $21.50 , $-   ,2064
107184-16221,24/06/2021,1, $8.99 , $-   ,33800
107184-16222,19/03/2021,2, $17.98 , $-   ,11786
107184-16223,25/03/2022,1, $8.99 , $-   ,40174
107184-16224,03/08/2022,1, $20.43 , $1.08 ,52668
107184-16225,07/01/2021,1, $8.99 , $-   ,23392
107184-16226,19/11/2022,1, $8.99 , $-   ,18690
107184-16227,06/10/2023,1, $8.99 , $-   ,16575
107184-16228,30/01/2022,1, $8.99 , $-   ,2130
107184-16229,12/03/2021,1, $8.99 , $-   ,568
107184-16230,02/12/2021,1, $8.99 , $-   ,29124
107184-16231,11/03/2023,1, $21.50 , $-   ,1610
107184-16232,09/07/2021,1, $8.99 , $-   ,8709
107184-16233,11/08/2021,1, $8.99 , $-   ,41492
107184-16234,15/07/2023,1, $21.50 , $-   ,41209
107184-16235,16/02/2023,1, $21.50 , $-   ,1282
107184-16236,27/04/2023,1, $21.50 , $-   ,21340
107184-16237,22/11/2022,1, $8.99 , $-   ,8662
107184-16238,23/03/2023,1, $8.99 , $-   ,19113
107184-16239,07/11/2022,1, $8.99 , $-   ,29159
107184-16240,30/07/2022,1, $8.99 , $-   ,22563
107184-16241,07/11/2023,2, $40.85 , $2.15 ,43335
107184-16242,14/07/2021,1, $21.50 , $-   ,29147
107184-16243,30/06/2021,2, $17.98 , $-   ,10687
107184-16244,19/09/2022,1, $8.99 , $-   ,50274
107184-16245,17/11/2023,2, $43.00 , $-   ,50688
107184-16246,15/06/2023,1, $21.50 , $-   ,12118
107184-16247,06/04/2023,1, $8.99 , $-   ,43033
107184-16248,28/10/2023,1, $8.99 , $-   ,28498
107184-16249,18/09/2021,1, $8.99 , $-   ,31191
107184-16250,25/02/2021,1, $8.99 , $-   ,36374
107184-16251,23/01/2022,1, $12.50 , $-   ,34975
107184-16252,02/08/2021,1, $8.99 , $-   ,45948
107184-16253,20/08/2022,1, $8.99 , $-   ,44313
107184-16254,12/01/2022,1, $8.99 , $-   ,23567
107184-16255,13/04/2021,1, $8.99 , $-   ,5032
107184-16256,26/08/2021,2, $25.00 , $-   ,6365
107184-16257,16/08/2021,1, $21.50 , $-   ,29642
107184-16258,01/02/2022,1, $21.50 , $-   ,45060
107184-16259,10/06/2021,1, $8.99 , $-   ,2085
107184-16260,30/07/2021,1, $8.99 , $-   ,38341
107184-16261,05/01/2021,1, $12.50 , $-   ,27399
107184-16262,16/11/2021,1, $20.43 , $1.08 ,16112
107184-16263,23/04/2022,1, $8.99 , $-   ,38922
107184-16264,04/04/2022,1, $8.99 , $-   ,36278
107184-16265,11/11/2021,1, $7.82 , $1.17 ,25265
107184-16266,04/11/2022,1, $8.99 , $-   ,29933
107184-16267,17/01/2022,1, $8.99 , $-   ,27143
107184-16268,22/12/2023,2, $43.00 , $-   ,28809
107184-16269,16/01/2023,1, $8.99 , $-   ,47978
107184-16270,30/07/2023,1, $21.50 , $-   ,36967
107184-16271,21/02/2021,2, $43.00 , $-   ,51587
107184-16272,10/12/2023,2, $40.85 , $2.15 ,2477
107184-16273,26/04/2023,1, $8.99 , $-   ,13865
107184-16274,30/01/2023,1, $8.99 , $-   ,44592
107184-16275,25/11/2023,1, $8.99 , $-   ,52226
107184-16276,12/06/2023,1, $11.99 , $-   ,6889
107184-16277,10/08/2023,1, $11.99 , $-   ,34547
107184-16278,05/02/2023,1, $11.99 , $-   ,52593
107184-16279,20/10/2021,1, $11.99 , $-   ,51951
107184-16280,19/07/2023,1, $11.99 , $-   ,33416
107184-16281,15/04/2022,1, $11.99 , $-   ,16003
107184-16282,02/11/2021,1, $11.99 , $-   ,37810
107184-16283,24/09/2021,1, $11.99 , $-   ,48090
107184-16284,19/06/2021,1, $11.99 , $-   ,2864
107184-16285,04/12/2022,1, $11.99 , $-   ,17376
107184-16286,04/10/2022,1, $18.50 , $-   ,43662
107184-16287,19/07/2021,1, $11.99 , $-   ,22884
107184-16288,12/05/2022,2, $37.00 , $-   ,8258
107184-16289,18/05/2022,1, $11.99 , $-   ,10451
107184-16290,07/10/2023,1, $11.99 , $-   ,8259
107184-16291,18/04/2023,2, $42.83 , $-   ,38526
107184-16292,17/01/2021,2, $55.98 , $-   ,42508
107184-16293,01/11/2021,2, $21.49 , $-   ,29490
107184-16294,27/11/2023,3, $40.97 , $-   ,37583
107184-16295,05/02/2021,2, $17.98 , $-   ,21270
107184-16296,19/12/2021,2, $19.00 , $-   ,33554
107184-16297,23/09/2021,2, $19.00 , $-   ,20334
107184-16298,27/06/2022,3, $28.50 , $-   ,30148
107184-16299,01/05/2022,2, $29.42 , $1.08 ,34539
107184-16300,08/04/2021,2, $30.49 , $-   ,39082
107184-16301,27/08/2022,2, $30.49 , $-   ,46696
107184-16302,27/02/2023,2, $17.98 , $-   ,35665
107184-16303,13/12/2023,2, $17.98 , $-   ,41324
107184-16304,06/05/2022,2, $30.49 , $-   ,29597
107184-16305,19/03/2023,3, $33.48 , $-   ,22751
107184-16306,11/02/2021,3, $65.33 , $-   ,49930
107184-16307,11/04/2021,3, $27.48 , $-   ,40363
107184-16308,27/01/2023,4, $65.98 , $-   ,25031
107184-16309,19/04/2021,3, $39.48 , $-   ,18402
107184-16310,02/11/2021,6, $63.45 , $-   ,13940
107184-16311,01/07/2021,4, $60.47 , $-   ,35624
107185-16312,05/09/2022,1, $5.99 , $-   ,33746
107185-16313,07/03/2022,1, $5.99 , $-   ,12987
107185-16314,27/09/2021,1, $5.99 , $-   ,32059
107185-16315,15/10/2022,1, $5.99 , $-   ,5434
107185-16316,03/11/2022,1, $8.99 , $-   ,7089
107185-16317,01/01/2023,1, $6.99 , $-   ,35584
107185-16318,31/12/2021,1, $7.99 , $-   ,22219
107185-16319,18/08/2022,1, $8.99 , $-   ,31665
107185-16320,24/02/2022,1, $8.99 , $-   ,23247
107185-16321,11/10/2022,1, $5.99 , $-   ,39888
107185-16322,11/07/2021,1, $5.99 , $-   ,48348
107185-16323,19/07/2021,1, $5.99 , $-   ,43356
107185-16324,17/02/2022,1, $8.99 , $-   ,35388
107185-16325,08/03/2022,1, $10.99 , $-   ,42868
107185-16326,01/12/2022,1, $5.99 , $-   ,18877
107185-16327,03/04/2023,1, $5.99 , $-   ,28746
107185-16328,27/03/2022,1, $5.99 , $-   ,26147
107185-16329,21/02/2021,1, $5.99 , $-   ,42975
107185-16330,29/04/2022,2, $11.98 , $-   ,10167
107185-16331,23/11/2023,1, $8.99 , $-   ,51720
107185-16332,05/04/2021,1, $5.99 , $-   ,21505
107185-16333,24/05/2022,1, $6.99 , $-   ,24627
107185-16334,28/12/2023,1, $8.99 , $-   ,13258
107185-16335,02/06/2023,2, $17.98 , $-   ,38084
107185-16336,25/06/2023,1, $35.84 , $-   ,3236
107185-16337,09/07/2022,1, $35.84 , $-   ,28812
107185-16338,20/12/2022,1, $23.99 , $-   ,16372
107185-16339,11/02/2023,1, $27.99 , $-   ,49419
107185-16340,16/03/2023,1, $20.39 , $3.60 ,33818
107185-16341,29/09/2023,1, $12.50 , $-   ,16292
107185-16342,19/11/2022,1, $27.99 , $-   ,32523
107185-16343,22/02/2023,1, $35.84 , $-   ,32767
107185-16344,13/06/2022,1, $8.99 , $-   ,18031
107185-16345,15/02/2021,1, $12.50 , $-   ,11392
107185-16346,08/06/2023,2, $26.92 , $-   ,37798
107185-16347,17/07/2021,1, $12.50 , $-   ,9259
107185-16349,10/06/2021,1, $29.99 , $-   ,23360
107185-16350,19/09/2021,1, $8.99 , $-   ,11598
107185-16351,13/12/2023,1, $8.99 , $-   ,47199
107185-16352,19/04/2022,2, $45.98 , $-   ,1070
107185-16353,28/04/2021,1, $8.99 , $-   ,17066
107185-16354,16/05/2022,1, $8.99 , $-   ,51613
107185-16355,05/07/2022,1, $8.99 , $-   ,41740
107185-16356,26/10/2023,1, $8.99 , $-   ,28144
107185-16357,15/02/2021,1, $8.99 , $-   ,18644
107185-16358,29/12/2021,1, $8.99 , $-   ,20191
107185-16359,07/01/2021,1, $8.99 , $-   ,3159
107185-16360,26/04/2022,1, $22.99 , $-   ,35540
107185-16361,23/03/2022,1, $22.99 , $-   ,2181
107185-16362,19/11/2021,1, $8.99 , $-   ,28536
107185-16363,12/03/2023,1, $8.99 , $-   ,30241
107185-16364,08/06/2022,1, $8.99 , $-   ,27482
107185-16365,02/10/2022,1, $8.99 , $-   ,28413
107185-16366,28/02/2022,1, $8.99 , $-   ,38535
107185-16367,11/06/2023,1, $8.99 , $-   ,51387
107185-16368,01/12/2021,1, $22.99 , $-   ,2471
107185-16369,28/12/2021,2, $17.98 , $-   ,30624
107185-16370,14/06/2023,1, $8.99 , $-   ,36331
107185-16371,29/07/2022,1, $8.99 , $-   ,10946
107185-16372,03/12/2021,1, $8.99 , $-   ,20641
107185-16373,10/05/2023,1, $8.99 , $-   ,22084
107185-16374,27/02/2023,1, $8.99 , $-   ,27574
107185-16375,18/04/2022,2, $17.98 , $-   ,20527
107185-16376,23/09/2022,1, $20.99 , $-   ,52776
107185-16377,14/05/2021,1, $8.99 , $-   ,43516
107185-16378,03/03/2023,1, $8.99 , $-   ,9776
107185-16379,30/01/2022,1, $8.99 , $-   ,20727
107185-16380,29/01/2023,2, $45.98 , $-   ,572
107185-16381,31/08/2023,1, $15.99 , $-   ,20894
107185-16382,07/01/2021,1, $15.99 , $-   ,48396
107185-16383,28/10/2022,2, $19.00 , $-   ,20975
107185-16384,07/10/2021,1, $9.50 , $-   ,32709
107185-16385,01/01/2023,1, $8.55 , $0.95 ,10913
107185-16386,28/05/2023,1, $9.50 , $-   ,32644
107185-16387,24/01/2021,1, $9.50 , $-   ,41742
107185-16388,20/01/2021,2, $19.00 , $-   ,24661
107185-16389,05/05/2023,1, $9.50 , $-   ,20805
107185-16390,28/11/2021,1, $8.27 , $1.24 ,51688
107185-16391,17/10/2022,2, $19.00 , $-   ,22547
107185-16392,14/01/2022,1, $9.50 , $-   ,21391
107185-16393,21/09/2023,1, $9.50 , $-   ,13384
107185-16394,28/08/2023,1, $9.50 , $-   ,27951
107185-16395,20/07/2023,1, $9.50 , $-   ,263
107185-16396,04/03/2022,1, $9.50 , $-   ,29530
107185-16397,15/09/2021,1, $9.50 , $-   ,35286
107185-16398,13/09/2023,1, $8.99 , $-   ,48314
107185-16399,09/03/2021,1, $21.50 , $-   ,28080
107185-16400,05/11/2022,1, $21.50 , $-   ,50563
107185-16401,30/09/2022,2, $17.98 , $-   ,42298
107185-16402,21/05/2021,2, $43.00 , $-   ,13429
107185-16403,21/01/2021,1, $21.50 , $-   ,47103
107185-16404,27/02/2021,1, $7.82 , $1.17 ,44976
107185-16405,09/06/2021,1, $8.99 , $-   ,50835
